"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
81.0158989180171,36.3431317184187,40.7527957514037,20.4011588889122,34.3253520783702,117.109019933285,83.6145899358581,0.246181459179744,116.749112456891,58.4959902542587,112.987197343994,42.9305456397722,31.6719516858142
81.7371382367918,39.2501854273833,44.27358605999,23.2656186378952,37.6662321459142,120.836477149752,86.0235751145769,3.65041105164695,119.972353720771,59.5030616021455,117.398099944911,45.3539887970652,35.1791540751662
80.4547736357706,38.4991441533332,43.6796959438488,22.9969939433301,36.3856464685691,117.804016370336,81.3288394843146,2.2385708129034,118.28335897218,55.8073466040319,115.185384231039,44.6382953019871,32.1905468009971
80.3739890275198,38.9855738868002,44.8059351235038,25.4399853524196,39.6067554613446,121.136398309946,81.6930152262382,3.59783430303262,122.705831930048,54.4134219791822,116.928936690352,47.7770624659276,35.7682973037236
76.4247679575765,37.6853482793611,41.5308071791682,22.902272855097,36.819047458396,116.553496181803,81.5401388500176,1.44780766195795,119.749881348497,57.7903699562872,113.497582298078,44.876494998596,34.442088684486
76.252907369524,38.1558638986246,40.5693741752933,22.6644093970185,37.0994061694065,115.983991157923,81.731060549296,0.402146529060472,113.984691794158,57.5974119655787,113.778099944911,44.0164244124265,33.8193813947875
75.7691606747095,36.8838941151665,41.0172696598858,22.1649185854512,37.4233784167392,116.79541806441,81.9269110726044,-0.718163378579835,111.319262616728,56.3095973676645,114.617261498359,44.0390516637012,34.1147474862012
77.9770877203105,36.1907595477022,40.1941324213133,21.5896894853776,37.4161586070246,115.153301826811,80.4938134848425,-2.82717100639054,112.452550325498,52.50717033548,114.264946982489,43.8623803748087,33.7997450205246
75.9209027134954,35.9497574541322,40.4225147025604,22.5586077816818,39.1069465042409,116.972146528418,80.6874967496251,-1.25887536676094,114.129076763754,52.556835209907,115.709972057594,43.5949038679648,35.3823358853319
77.395815651725,38.1610106392048,42.6446298330162,21.2440885862069,39.9965935044049,118.730351156287,80.525521698399,1.27934240310976,113.077170792396,57.0938268470532,117.835518769286,42.6118637711439,35.1518434676439
74.8274198114848,35.630372755899,40.1490517749312,19.1936907739038,37.7565673926608,116.419891734538,79.5216127255613,-0.522371361189305,111.216734354652,48.5928560684099,115.925401079089,41.1668463096448,32.4535417361229
72.3079415870678,33.1095109496374,37.1501009598388,21.7998493746212,40.7838008966702,115.342243568614,79.1416822998339,-2.12246008520848,114.98516828376,53.9264524903085,116.983555127189,43.6417073517282,35.8227940173392
74.1790200269979,35.3756192688995,39.5796709774513,21.8493065593096,41.3517296049616,118.638530990757,81.783292513035,0.48752063782331,114.54290664813,54.1338589454591,118.222942249688,44.1042582018516,35.8741429369076
67.3601789279011,33.064959030661,36.1755724378433,17.5446942656446,35.6487502121516,111.965668266226,78.1426432216449,-2.58582457413382,108.243012058733,51.0449249213541,110.436500648633,38.2661261736646,30.3320259278526
72.1656630055103,34.8420660931705,35.7465952491112,11.4266322918459,36.0293653362329,112.249797833979,80.1897375481133,-3.30767845466684,103.387721452285,51.3556942515916,108.622545290436,37.2993005457979,30.4437868671169
71.9563831571058,33.7070891722058,34.8917146365425,13.9449555942342,37.7208227618852,110.966779614048,80.4489893236205,-2.72916113337678,105.762394573088,51.2916531303165,108.485518769286,39.1717312861652,32.0072293925592
68.2671382367918,30.0907647636674,31.8776212739692,9.80252404952343,35.1567850103464,107.259266898839,77.5840415421504,-4.38061576195511,96.9056600081474,49.1878361791466,105.958512449332,35.5015396228094,26.7807865161504
71.6980917501284,36.4454687218117,36.3302377705819,9.79425587564182,34.4006375919268,108.471272578824,79.3591309488604,-2.81776912328578,100.080889356773,51.112897744837,109.099410056531,35.4236455978118,26.5717279864158
71.8601629402793,35.9874266499649,36.6426810307107,8.98913243793346,34.7431608583865,109.103407880787,80.6416213811378,-2.45771599399872,100.406544741158,51.0423750312816,109.924327079575,35.7308723594985,26.5229092755755
73.11192008413,36.9353179634245,36.8482890136178,9.47701831336679,35.8317632873378,110.804717322266,81.4590510972322,-2.2076899162761,101.194118764392,51.6182930434071,111.592485510183,35.5889055695478,27.0160485177278
73.5049161880495,39.8271995129472,42.0525646844937,11.9338991152386,36.9398846555996,116.625975954547,82.9628076215448,0.529294723170398,103.22439431895,54.6169687681484,117.060648554656,38.5174525704116,29.4675476083276
73.7900340383163,39.0381500486286,40.2258160548147,13.6806650272895,37.5604191516755,114.582963919724,84.7946489635859,0.174571560442299,103.995256104296,56.2130616021455,114.282672585081,40.3845141742615,29.3567356386555
74.1188717736981,38.3843904321176,38.5780406661126,12.8081122296442,36.2876855736102,112.27424513992,84.5583480755981,-0.594667251927819,102.096024042539,55.060950799752,112.782980905395,38.4345744203272,27.9166349792452
71.0550269555246,38.2281000465404,39.1389517879362,13.9055337491789,38.7291018865259,114.021660691117,82.9503615057806,-0.479814615758894,103.833304488162,55.8671287053961,116.693137781123,38.9443837279459,29.9420174441399
68.0643784757378,33.0267107188125,33.4734183293944,6.22266443317686,26.9086103824079,102.955366295041,80.0311279810056,-4.61473908047575,92.7130183284029,51.1118687212602,107.150000619053,28.9665073813399,19.0861270580029
65.684885331692,30.3127740259028,32.6314223019923,7.86869720652119,29.8062345861892,107.342521384637,79.2089198430062,-3.85079540464472,95.9019622066832,50.1968627923692,108.863436583615,30.8797186626682,22.4724313435542
62.6077403507314,28.8662106196075,30.7053369570071,7.39592631330492,29.6018320110879,107.18080607155,73.8370271395589,-4.84182286424713,95.3539941516549,47.3493336276671,106.539636631747,29.6210425211729,22.3054258437469
62.4225176265818,29.5469859122259,31.168073837669,2.08606995710641,26.1456687517014,107.255321322258,74.9105365383911,-6.06903397902547,93.2201527677614,47.7213732534358,109.76910346237,25.5246765829694,18.3299105991294
58.8275860480006,27.2094396025849,29.1916981237786,1.82618161803068,24.9803981192357,106.049959008004,75.112841052252,-7.05260877426256,91.6304906041217,44.7343730663222,114.025414545958,25.8358258302177,22.2461557255067
62.7717335815654,27.3100518021026,31.1558428546506,4.37417455061267,27.5334375198157,117.719039713923,75.8929510052293,-4.63233128263726,94.3877779755707,44.730393239822,117.504005786828,28.5957337195857,25.1943379571327
63.451703608468,22.0294433689849,29.2603459895124,-0.377158217546563,22.6230684839064,114.937764470913,74.4199089597419,-7.2731849010044,89.5314676718765,42.5049028466206,114.433550443129,24.4155784192344,20.0629367593434
62.7535002945858,24.2957749967434,29.6920634257194,-1.70900148435066,21.1980301629713,112.820891626819,73.9421634013995,-7.23738189569924,88.6417549102843,42.4832326013582,114.164860047261,22.9233271932793,18.9418644108803
64.0460368406024,24.5613342507931,31.8167237310649,1.6020682462136,24.7101372468946,115.048865912229,74.6927489231317,-6.42905851585461,91.8303262027756,43.2466384069739,113.564770742463,26.0695660551646,22.3857025122846
62.7897583423531,24.1996181317871,30.2005370320224,2.52970693851027,24.7455454172823,114.198145736101,72.9078175649278,-6.14823511440824,91.3695273882342,39.7214099080545,108.943272620642,25.6059431229643,22.7347006951443
61.283408194176,20.8067756553343,24.8622550528587,0.286315520044052,22.4225003282631,108.40505663087,71.8648306140867,-8.64647991129067,88.568953870842,40.3725289828183,104.097157027546,22.9465526704241,20.133690590098
60.4537337500408,20.0401900229072,26.194894388549,-0.566642069085559,20.6316478345844,107.812302224657,71.5248306140867,-8.21524417295574,86.3914536655604,38.3743337794093,103.867186913025,21.4968833352625,18.4060239437434
60.6305429030128,21.324055928673,29.0767527405043,1.91148316889513,24.9330172351401,115.833972700741,71.072565568535,-5.26472876705167,89.7280510089031,35.8012594797506,108.99977361865,25.4324050203221,21.0991973737371
59.7860506002811,21.9359329127398,27.1257608954832,3.73798016311058,26.0601642902416,115.89375767862,68.3915359043262,-4.374452761602,91.1121624925136,38.5313099715255,107.83341355066,27.8433929395046,21.7045534395466
59.5832136677633,21.2837091087604,27.8546396257563,6.12953936804146,28.3738542221475,115.783538468807,68.9110605492961,-8.13747230989582,93.9469529473204,35.9895214380036,110.03559257872,29.5868574703395,23.2119957797805
55.9460087723556,20.664714120337,29.0533339775417,10.5308640501301,33.5792276442861,117.554028924564,70.15771923297,-6.55680074308333,98.7540927809581,37.7111773685018,114.020569081285,33.6529387789751,27.6800240949171
57.165083030229,20.2705726981428,30.1696323660622,9.56415590013604,33.8439027171611,117.351992303676,73.2279454631618,-4.99177366763023,98.451955387537,35.8209532350756,112.374327079575,32.597942207417,27.3638139156521
60.8953912299694,20.8226297482807,31.1458296339386,10.0472203582635,34.5311744006125,118.132905381179,72.9467696553845,-3.34654487824639,99.0572816624715,41.5243332620887,112.127736784233,33.1044756403075,27.2805905569535
60.8116395934531,22.9444977044189,30.65298509196,7.30912919918086,31.2779467614709,114.327062968985,72.6167915995078,-4.26400312778425,95.7866595408799,39.8590841642719,109.537765603799,30.0165641054599,23.9525782995579
60.510119222199,19.8114384788272,29.6986458573255,3.49427770789352,29.2520433148615,113.308682823794,70.6765356479265,-4.19982670730078,92.7727546306955,37.8938589454591,105.601741579506,26.8633224470745,20.6967445475785
61.2474107627085,20.1733563665488,29.9620212460775,2.24478087021699,27.416974134979,111.905432358786,72.0691445863201,-3.79516051784955,92.225642556082,39.8050508383955,103.747464941564,25.54800010849,19.33579880386
57.7566473556265,14.2306078457618,25.0813370966149,-0.95967020311909,22.9117697380219,106.068779228561,66.9511840548528,-9.19318490100438,88.4097308154829,33.2414513127796,98.004327079575,21.5984585424099,15.1486729992439
59.2461497023583,14.957391111165,25.8739255813495,-0.193798055429517,23.6776418857115,107.927780195122,67.4497616415021,-8.16390612906445,89.1756029631725,37.3938284378278,97.291924695048,22.3643306900995,15.9145451469335
59.0086867583737,16.3522952454885,25.8644279564356,-0.833746539769809,26.2591519009422,107.530663679024,70.2849519625724,-7.44339444887516,88.1406019916202,36.7738923236636,97.673344561529,21.9376488509472,12.5787584488422
58.4400551360779,15.8464074590307,25.3651854088658,0.351779614827102,26.7326587369861,107.82140344144,68.9848149639908,-7.63160425054827,84.5739956990091,36.1021776463647,95.467261498359,21.2512949272121,14.7825100481461
57.5154606402577,13.650417953947,25.7688341168654,0.760885761806503,26.0251122992025,106.83708582057,69.2397958813744,-8.47841177784869,86.5605837160115,34.4371026600026,95.009445993541,19.2251598537935,16.3969891313805
49.3664725831573,10.9697787257897,21.8593741752933,-0.660841149905684,25.4670749100403,107.951136746936,74.000477686403,-9.28050777717113,85.3684084093123,35.0164871357135,94.369972057594,18.3964816498763,16.0959049112583
49.4893671855612,13.7229877183553,24.6579380684053,-1.19978824323836,24.8044546691716,107.855756957441,74.8256462292518,-9.51472876705165,84.4181913785677,35.8623101094435,94.002736536835,18.1226683557446,15.7040126738986
59.5508091080843,12.7614404684051,26.2555068110482,-3.58902133452948,23.5984376482595,108.715593836455,74.3313279971858,-6.91575574342181,83.0888314839855,37.949761525562,94.502736536835,15.8943890024175,14.3092540745715
57.8315502192042,12.6156643719812,28.6329152021838,-0.498046196066044,27.290342258987,113.284599657392,67.7519591728717,-5.58469969756593,86.3153689978589,39.281551020355,99.399037387459,19.695225878423,17.605123428203
58.3224665130528,14.1413233932248,28.895188365768,0.825855933387163,28.6142443884402,114.743035698462,66.9065356479266,-6.81054954180183,87.6392711273121,39.6879359075026,99.86887410409,21.0191280078762,18.9290255576562
56.5142970030602,13.8734554297376,28.4373009683731,-2.80318582713449,27.2353547438815,113.362495141926,66.805210387268,-7.51761705160722,86.1783372164215,40.0957791345985,88.653077493299,18.6013216693415,18.0185148071845
57.5549161880495,13.0355894147405,26.4814796419799,-2.64982567949724,26.1388635480048,111.022001445482,66.5717387131348,-7.76981829688328,85.1867977982008,36.9781204182029,84.47895884744,18.1294164704008,15.9180615581718
57.3558707010145,15.3292626610167,24.1799084846848,-2.5484624544006,31.8033333579434,104.676631441101,66.7107380133024,-5.34981087485967,90.3253552535054,38.5735440752243,77.29427056256,19.7292179553654,18.2852201246934
56.8208012683521,15.6566903099184,25.2546943758611,-0.339576393547005,34.686351796038,102.413632825661,66.759439798961,-8.00262931779289,93.276960174271,37.5116720783727,74.198169912774,22.635611964228,19.908050213604
55.6287245453545,15.4077531369744,25.5233232513273,-3.03262351239288,33.6666957575261,101.773965937667,65.1897621581719,-7.55349387865714,91.7725294109431,37.835849113662,72.781700044578,21.4946129814141,18.6817344685841
56.3610089610335,13.6128202680465,25.0145025408112,-4.04385432331136,32.5319217442246,100.528928002873,64.367628048866,-5.59919071042452,91.1699726543736,38.2948485281211,71.775508341369,20.5805033562386,16.7800562932586
55.9559815691943,14.6867028828521,26.4069687284283,-5.87760918486942,29.7721597367786,96.553272895624,63.2939611543102,-6.5541964964946,88.6462868442566,38.8824543079367,68.487032658185,18.6603441061656,14.0700331351986
57.6936535425308,16.5466744168584,28.8456352215869,-5.45904426429456,30.4833137770734,99.325777623585,64.5092594997685,-4.22262931779289,89.7015665285494,39.2905674025688,71.948152629547,20.4628823241174,14.5821725892734
60.9404145834348,18.0650771007552,31.0888685243206,-4.01284451731564,31.7162629985204,107.33022515673,64.991856719412,-2.92995724978859,89.4075744245894,41.2124190829212,78.850252741352,23.4757740432874,14.9072071140974
61.5944978695992,18.9907663407051,33.3020530901828,-2.28252694676589,33.1194760295981,112.747106876836,65.4041223721346,0.15865982901259,87.9693672435131,42.1622224517204,84.19460317675,25.9314709525431,15.0177130934151
63.1395673591653,17.9292695935754,29.573539071486,-1.17528111535611,31.5993879638579,110.519690934299,64.4075355682119,-3.66341524679488,91.8493027741999,42.1073267788177,83.134554078639,25.7494153185679,13.2359541367869
62.0244730515329,16.6267523892027,27.9652783560047,-0.197013750981405,32.9771356031146,110.983476893826,65.081678448079,-3.33838818879273,93.9228718511686,41.7506972584192,84.126441053088,26.8192596751486,13.7728567355146
61.940273743203,21.0159397004163,30.7204978791987,2.07098208172442,35.7454865050114,114.264909975076,66.0509334498761,-0.609762347171146,95.4978658726234,42.5713949081964,85.758988660757,29.3008762096664,17.3641675662104
58.9813268289376,19.5459397004163,30.7355673569589,3.55547148462434,35.3411177712464,113.097592853899,65.4965660526765,-1.74998435442199,96.0533877579374,41.877495186631,88.220701290567,29.4236400232614,17.1715632615533
52.1960943915458,21.7195117958326,31.2153808495144,0.205092080429198,33.0406183103752,111.804384521976,66.3386828689296,-1.8019748329976,92.2271091235632,42.2377353698613,86.788462833978,26.2099076993162,14.9010973997792
56.3584208603458,20.992351784584,31.84054065486,1.15412961887542,34.2341600652904,113.110051603625,65.7620909229945,-2.16854334096734,93.8902465278224,40.6358839676108,88.004673791238,27.2996246791704,15.8789540128504
62.027374063783,23.3573985756993,31.9737054081911,-1.05937287404689,32.7207959047001,112.131086364041,66.2475998727715,-1.44211055437195,92.1775112812101,41.4406406342812,89.070939389276,25.5863959630391,13.9008607904271
63.154593361601,23.5928310113745,34.2187628579674,0.731508209157686,35.0787406754587,114.94438789093,66.1359373534734,0.118710337422591,94.0656382152797,40.5205508153642,89.617984129431,28.3968646638097,16.4487692431207
60.0300797523512,22.2395239016016,31.1530386532222,-1.94954598747759,31.7647796888504,110.187751781494,62.6206908765714,-2.27630231705467,91.2780576010064,40.6611198976736,84.605037058922,25.8177698488754,13.2164652547514
59.3648328591294,21.301619935598,31.3458691090378,0.772950791866102,32.1748213462721,111.253928427654,61.9941583352073,-3.17384299125156,92.1293635409361,38.3392872854065,84.484165935389,25.9561471090971,13.1961116014001
59.4333045842188,18.5383727780241,29.7258296339386,-2.70720210015585,28.9131258153452,107.9196872404,61.4110773538423,-4.29142918709661,87.7142523268632,36.510701739868,80.95159326719,22.5629310707831,10.3683369613002
58.6708541315616,16.7267028828521,27.7109337832048,-5.07128944248746,26.2179456516265,104.756398309946,60.2927335383429,-5.83957819369603,85.2013833255695,37.4013836518582,79.554227022192,20.0926998500575,8.45220955664553
58.0629670347595,15.611533544135,27.6945574721684,-3.65276386239843,26.5663329217226,106.647679080873,61.8665468617748,-6.90606209331073,85.5261392053356,37.8056430610592,82.806681732987,20.4737322094866,8.89476790840256
57.2152584157732,15.7528803441671,25.6992143578489,-5.62688318879541,25.9783669363236,106.153818223707,61.184681824012,-5.56017372677454,83.8869067972946,37.5069939882084,83.672565162215,20.1486177397396,7.76266213061559
56.0592051489139,14.6187229670225,22.5268142808621,-9.18346229684487,23.0110929276341,104.091884186607,59.6679069181716,-8.36209113332157,79.7025644493041,32.6068972453519,81.885709876891,17.1602059193481,3.66063394945413
54.034588273972,14.2003154058786,20.2235236431566,-10.5761757950209,20.3939514118011,102.906223865564,57.9666184316127,-9.16887646602169,77.9213737947381,30.1375173073423,79.20142008035,14.9674347037851,2.06965587959304
50.0052031364887,10.7193067161263,18.1895903855525,-13.5012944512453,18.0611135784157,99.756477149752,55.2155896196585,-11.0583753294388,75.6631482845527,31.7499909664845,75.098298686513,12.2292809133227,-0.959741005111328
51.091979750904,11.3834981354027,19.0246622283557,-14.6024316158322,18.6532682225188,101.031564821923,57.1813077481026,-10.4470609076318,75.0082563415768,28.1630972563668,74.005885195379,11.5683763749838,-0.620561071676164
52.775539381938,13.024551018866,21.1075968887793,-13.3764109096503,20.0400142143097,101.519702081817,58.5102003670308,-8.61634515569133,75.8388537876587,28.9851294000682,74.738757888116,12.5050068174387,0.400433494039728
53.0625016542208,11.7511591555564,20.9066408469638,-15.0853984718651,19.7645057648089,102.036023500361,57.4274563122168,-9.5741964964946,74.9754798848059,28.7428475088347,74.817434069366,11.2581859821049,-0.611090380628135
54.0514787617028,13.6295109496374,22.8787065363154,-14.5704308565707,20.2808633313863,102.42897346149,60.1015369849709,-7.69618342115995,75.2107887504003,28.1926214527115,74.649833998557,11.3574132414403,-0.640965351163709
52.4180364731129,8.89151915531281,19.0636134944154,-16.3531347215026,17.8963903311575,99.067078641474,56.4061849808138,-13.0884072482286,72.2014091855395,26.1027321360006,70.872148768141,9.29309029561644,-3.62047044446555
54.2438092658446,12.2771463055913,22.3645782685931,-10.1400205428122,24.2917034087058,96.427924246883,57.1120712632687,-9.14216935372764,78.2739227085258,27.3861586917588,77.529347521458,15.7973068398318,1.48003016256877
52.6606957276972,11.8738584235274,21.2268186946947,-12.1225256564171,22.8979233795529,93.972686244725,54.9140359884,-9.79260419597769,76.794893125179,27.6967926468448,75.594905250653,14.148050700975,-0.44766451586806
51.5199761431444,11.6603194441427,19.7525449817441,-12.3485617197698,22.4526196936432,93.815761058918,54.8640263249305,-9.76378365464339,76.9369016203133,28.3637121727724,74.871079264192,14.6361078314832,-0.539767848509749
51.6886364511633,11.7070574470874,18.0441301120622,-13.3668614119388,20.8694033288472,90.597818825617,54.5525366768524,-10.6913505078659,75.7326255756212,23.9265152569752,72.894905250653,12.7758237907962,-2.32987754399176
52.3331126388888,7.56403731253252,19.3298182899455,-10.838842938804,23.201020450173,92.710869096168,55.4505719275817,-8.44817450475644,78.095584511687,26.9318446260454,75.332082823247,15.298217651039,1.00765011037699
54.2442014877498,9.93791376434849,20.2749161574456,-10.640402862354,24.265944680735,93.863795308722,58.5270236202318,-7.33077407239158,78.20487634793,26.2206354118044,74.326596219905,15.68496096634,1.27167767534303
50.2904394553685,7.93958556225681,20.1516456762887,-10.7568395074143,23.8063339346227,95.094775624966,56.361611879673,-9.90548084754385,78.4841917046967,24.4646138963702,74.463689701693,15.7623602173477,1.1983189449187
52.4471200736574,8.70939610628764,20.6289984135963,-6.40394874496115,25.5246555847878,98.596649071467,56.7786828689296,-10.123484034539,80.7385870907748,26.0724685751865,75.637137005113,18.2336467467329,3.39153692882585
51.7963848090603,11.3798805438143,22.0563809309844,-5.84181815576715,25.5091488150689,99.949946570038,61.2502974690983,-9.42737075271195,80.7995139873128,27.1855397824356,76.521623886659,18.8073760675068,3.47924247211386
50.907542421877,8.17915391042878,20.0096926507804,-9.70003186413547,23.3301122891655,95.215388006421,61.1247784484832,-10.4928613301352,78.2227068542025,26.9823613946258,74.279101060285,15.8763343218515,0.705010284991533
49.4792051489139,6.4154955922462,18.1916829844158,-13.1618399098836,21.1831179231884,94.268320454324,58.7349073158754,-12.149027749367,75.5878469562884,25.3126678926023,70.307548615913,13.0412953003394,-2.11697839377157
49.2110216452491,6.82340322467948,16.4865952491111,-17.3193308169185,19.3987727038795,94.094956333036,58.8728294211472,-12.8517139138917,72.3009179264925,25.5212274028838,69.164208109408,10.3057288868365,-4.26454500406249
